file,detector,exposure,n_faces,max_conf,detected
9715.jpg,mediapipe,1.0,1,0.8296,1
9716.jpg,mediapipe,1.0,1,0.8912,1
9717.jpg,mediapipe,1.0,1,0.7355,1
9718.jpg,mediapipe,1.0,1,0.9332,1
9719.jpg,mediapipe,1.0,1,0.9355,1
972.jpg,mediapipe,1.0,2,0.7992,1
9720.jpg,mediapipe,1.0,1,0.8909,1
9721.jpg,mediapipe,1.0,1,0.9435,1
9722.jpg,mediapipe,1.0,2,0.8294,1
9723.jpg,mediapipe,1.0,1,0.8098,1
9724.jpg,mediapipe,1.0,1,0.841,1
9725.jpg,mediapipe,1.0,2,0.9232,1
9726.jpg,mediapipe,1.0,1,0.8523,1
9727.jpg,mediapipe,1.0,1,0.8877,1
9728.jpg,mediapipe,1.0,1,0.8701,1
9729.jpg,mediapipe,1.0,2,0.9155,1
973.jpg,mediapipe,1.0,1,0.7593,1
9730.jpg,mediapipe,1.0,2,0.973,1
9731.jpg,mediapipe,1.0,3,0.9555,1
9732.jpg,mediapipe,1.0,1,0.927,1
9733.jpg,mediapipe,1.0,1,0.8765,1
9734.jpg,mediapipe,1.0,2,0.781,1
9735.jpg,mediapipe,1.0,1,0.9467,1
9736.jpg,mediapipe,1.0,1,0.9103,1
9737.jpg,mediapipe,1.0,1,0.8912,1
9738.jpg,mediapipe,1.0,1,0.9405,1
9739.jpg,mediapipe,1.0,2,0.9458,1
974.jpg,mediapipe,1.0,1,0.8683,1
9740.jpg,mediapipe,1.0,1,0.9537,1
9741.jpg,mediapipe,1.0,1,0.8727,1
9742.jpg,mediapipe,1.0,1,0.8423,1
9743.jpg,mediapipe,1.0,1,0.8908,1
9744.jpg,mediapipe,1.0,1,0.8448,1
9745.jpg,mediapipe,1.0,1,0.928,1
9746.jpg,mediapipe,1.0,2,0.6696,1
9747.jpg,mediapipe,1.0,1,0.8426,1
9748.jpg,mediapipe,1.0,1,0.8952,1
9749.jpg,mediapipe,1.0,1,0.9223,1
975.jpg,mediapipe,1.0,1,0.9547,1
9750.jpg,mediapipe,1.0,2,0.7996,1
9751.jpg,mediapipe,1.0,1,0.9057,1
9752.jpg,mediapipe,1.0,1,0.9112,1
9753.jpg,mediapipe,1.0,1,0.8611,1
9754.jpg,mediapipe,1.0,1,0.9557,1
9755.jpg,mediapipe,1.0,1,0.925,1
9756.jpg,mediapipe,1.0,1,0.8732,1
9757.jpg,mediapipe,1.0,2,0.9272,1
9758.jpg,mediapipe,1.0,1,0.9537,1
9759.jpg,mediapipe,1.0,2,0.9692,1
976.jpg,mediapipe,1.0,2,0.9118,1
9760.jpg,mediapipe,1.0,1,0.9704,1
9761.jpg,mediapipe,1.0,1,0.9654,1
9762.jpg,mediapipe,1.0,1,0.9414,1
9763.jpg,mediapipe,1.0,1,0.8939,1
9764.jpg,mediapipe,1.0,1,0.8191,1
9765.jpg,mediapipe,1.0,2,0.9254,1
9766.jpg,mediapipe,1.0,1,0.9275,1
9767.jpg,mediapipe,1.0,1,0.8276,1
9768.jpg,mediapipe,1.0,1,0.8911,1
9769.jpg,mediapipe,1.0,1,0.9638,1
977.jpg,mediapipe,1.0,1,0.8648,1
9770.jpg,mediapipe,1.0,1,0.82,1
9771.jpg,mediapipe,1.0,1,0.9307,1
9772.jpg,mediapipe,1.0,1,0.8606,1
9773.jpg,mediapipe,1.0,1,0.9487,1
9774.jpg,mediapipe,1.0,1,0.9051,1
9775.jpg,mediapipe,1.0,1,0.808,1
9776.jpg,mediapipe,1.0,1,0.8599,1
9777.jpg,mediapipe,1.0,1,0.9592,1
9778.jpg,mediapipe,1.0,1,0.881,1
9779.jpg,mediapipe,1.0,1,0.7412,1
978.jpg,mediapipe,1.0,1,0.8207,1
9780.jpg,mediapipe,1.0,2,0.8983,1
9781.jpg,mediapipe,1.0,1,0.7914,1
9782.jpg,mediapipe,1.0,1,0.8848,1
9783.jpg,mediapipe,1.0,1,0.9588,1
9784.jpg,mediapipe,1.0,1,0.9375,1
9785.jpg,mediapipe,1.0,1,0.9832,1
9786.jpg,mediapipe,1.0,2,0.7813,1
9787.jpg,mediapipe,1.0,1,0.974,1
9788.jpg,mediapipe,1.0,1,0.902,1
9789.jpg,mediapipe,1.0,1,0.9318,1
979.jpg,mediapipe,1.0,1,0.7933,1
9790.jpg,mediapipe,1.0,1,0.9026,1
9791.jpg,mediapipe,1.0,1,0.8822,1
9792.jpg,mediapipe,1.0,1,0.9333,1
9793.jpg,mediapipe,1.0,1,0.9314,1
9794.jpg,mediapipe,1.0,1,0.891,1
9795.jpg,mediapipe,1.0,1,0.9034,1
9796.jpg,mediapipe,1.0,1,0.8984,1
9797.jpg,mediapipe,1.0,2,0.9465,1
9798.jpg,mediapipe,1.0,1,0.9536,1
9799.jpg,mediapipe,1.0,1,0.8804,1
98.jpg,mediapipe,1.0,1,0.8495,1
980.jpg,mediapipe,1.0,2,0.9184,1
9800.jpg,mediapipe,1.0,1,0.8834,1
9801.jpg,mediapipe,1.0,1,0.9412,1
9802.jpg,mediapipe,1.0,1,0.9658,1
9803.jpg,mediapipe,1.0,1,0.8249,1
9804.jpg,mediapipe,1.0,1,0.9762,1
9805.jpg,mediapipe,1.0,1,0.9859,1
9806.jpg,mediapipe,1.0,1,0.9246,1
9807.jpg,mediapipe,1.0,2,0.8863,1
9808.jpg,mediapipe,1.0,2,0.9601,1
9809.jpg,mediapipe,1.0,1,0.9022,1
981.jpg,mediapipe,1.0,2,0.9672,1
9810.jpg,mediapipe,1.0,1,0.8975,1
9811.jpg,mediapipe,1.0,2,0.9034,1
9812.jpg,mediapipe,1.0,1,0.883,1
9813.jpg,mediapipe,1.0,1,0.9073,1
9814.jpg,mediapipe,1.0,2,0.9255,1
9815.jpg,mediapipe,1.0,1,0.9247,1
9816.jpg,mediapipe,1.0,1,0.9459,1
9817.jpg,mediapipe,1.0,1,0.9024,1
9818.jpg,mediapipe,1.0,1,0.9363,1
9819.jpg,mediapipe,1.0,1,0.9117,1
982.jpg,mediapipe,1.0,1,0.8902,1
9820.jpg,mediapipe,1.0,1,0.8806,1
9821.jpg,mediapipe,1.0,1,0.8463,1
9822.jpg,mediapipe,1.0,1,0.8415,1
9823.jpg,mediapipe,1.0,1,0.9246,1
9824.jpg,mediapipe,1.0,1,0.8987,1
9825.jpg,mediapipe,1.0,1,0.7135,1
9826.jpg,mediapipe,1.0,1,0.8782,1
9827.jpg,mediapipe,1.0,1,0.9709,1
9828.jpg,mediapipe,1.0,1,0.9241,1
9829.jpg,mediapipe,1.0,1,0.8931,1
983.jpg,mediapipe,1.0,1,0.9493,1
9830.jpg,mediapipe,1.0,1,0.817,1
9831.jpg,mediapipe,1.0,1,0.914,1
9832.jpg,mediapipe,1.0,1,0.9331,1
9833.jpg,mediapipe,1.0,1,0.9209,1
9834.jpg,mediapipe,1.0,1,0.9172,1
9835.jpg,mediapipe,1.0,2,0.9227,1
9836.jpg,mediapipe,1.0,1,0.9087,1
9837.jpg,mediapipe,1.0,1,0.9479,1
9838.jpg,mediapipe,1.0,1,0.9242,1
9839.jpg,mediapipe,1.0,1,0.8179,1
984.jpg,mediapipe,1.0,1,0.841,1
9840.jpg,mediapipe,1.0,1,0.91,1
9841.jpg,mediapipe,1.0,1,0.8217,1
9842.jpg,mediapipe,1.0,1,0.8932,1
9843.jpg,mediapipe,1.0,1,0.8491,1
9844.jpg,mediapipe,1.0,1,0.9117,1
9845.jpg,mediapipe,1.0,1,0.9656,1
9846.jpg,mediapipe,1.0,1,0.7663,1
9847.jpg,mediapipe,1.0,1,0.8844,1
9848.jpg,mediapipe,1.0,1,0.951,1
9849.jpg,mediapipe,1.0,1,0.9488,1
985.jpg,mediapipe,1.0,1,0.8759,1
9850.jpg,mediapipe,1.0,1,0.9349,1
9851.jpg,mediapipe,1.0,1,0.9333,1
9852.jpg,mediapipe,1.0,1,0.9709,1
9853.jpg,mediapipe,1.0,2,0.9387,1
9854.jpg,mediapipe,1.0,1,0.9419,1
9855.jpg,mediapipe,1.0,1,0.8881,1
9856.jpg,mediapipe,1.0,1,0.9218,1
9857.jpg,mediapipe,1.0,2,0.9574,1
9858.jpg,mediapipe,1.0,1,0.7711,1
9859.jpg,mediapipe,1.0,1,0.9185,1
986.jpg,mediapipe,1.0,1,0.9572,1
9860.jpg,mediapipe,1.0,1,0.9158,1
9861.jpg,mediapipe,1.0,1,0.88,1
9862.jpg,mediapipe,1.0,1,0.9395,1
9863.jpg,mediapipe,1.0,2,0.9,1
9864.jpg,mediapipe,1.0,1,0.906,1
9865.jpg,mediapipe,1.0,1,0.9645,1
9866.jpg,mediapipe,1.0,1,0.9878,1
9867.jpg,mediapipe,1.0,1,0.8973,1
9868.jpg,mediapipe,1.0,1,0.7794,1
9869.jpg,mediapipe,1.0,1,0.8854,1
987.jpg,mediapipe,1.0,2,0.8983,1
9870.jpg,mediapipe,1.0,1,0.8543,1
9871.jpg,mediapipe,1.0,1,0.8897,1
9872.jpg,mediapipe,1.0,1,0.9026,1
9873.jpg,mediapipe,1.0,1,0.8417,1
9874.jpg,mediapipe,1.0,2,0.937,1
9875.jpg,mediapipe,1.0,1,0.921,1
9876.jpg,mediapipe,1.0,1,0.8858,1
9877.jpg,mediapipe,1.0,3,0.9066,1
9878.jpg,mediapipe,1.0,1,0.8153,1
9879.jpg,mediapipe,1.0,1,0.8987,1
988.jpg,mediapipe,1.0,1,0.9291,1
9880.jpg,mediapipe,1.0,1,0.931,1
9881.jpg,mediapipe,1.0,1,0.8219,1
9882.jpg,mediapipe,1.0,2,0.9052,1
9883.jpg,mediapipe,1.0,1,0.9434,1
9884.jpg,mediapipe,1.0,1,0.9001,1
9885.jpg,mediapipe,1.0,1,0.8806,1
9886.jpg,mediapipe,1.0,2,0.9353,1
9887.jpg,mediapipe,1.0,1,0.9101,1
9888.jpg,mediapipe,1.0,1,0.7467,1
9889.jpg,mediapipe,1.0,2,0.9719,1
989.jpg,mediapipe,1.0,2,0.9233,1
9890.jpg,mediapipe,1.0,1,0.9574,1
9891.jpg,mediapipe,1.0,1,0.9155,1
9892.jpg,mediapipe,1.0,1,0.8887,1
9893.jpg,mediapipe,1.0,2,0.8956,1
9894.jpg,mediapipe,1.0,1,0.9504,1
9895.jpg,mediapipe,1.0,1,0.8827,1
9896.jpg,mediapipe,1.0,1,0.9366,1
9897.jpg,mediapipe,1.0,1,0.8871,1
9898.jpg,mediapipe,1.0,1,0.8256,1
9899.jpg,mediapipe,1.0,1,0.9217,1
99.jpg,mediapipe,1.0,1,0.9441,1
990.jpg,mediapipe,1.0,1,0.7951,1
9900.jpg,mediapipe,1.0,3,0.8015,1
9901.jpg,mediapipe,1.0,1,0.7488,1
9902.jpg,mediapipe,1.0,1,0.8846,1
9903.jpg,mediapipe,1.0,2,0.9324,1
9904.jpg,mediapipe,1.0,1,0.8948,1
9905.jpg,mediapipe,1.0,1,0.8425,1
9906.jpg,mediapipe,1.0,1,0.9042,1
9907.jpg,mediapipe,1.0,1,0.9203,1
9908.jpg,mediapipe,1.0,1,0.9518,1
9909.jpg,mediapipe,1.0,1,0.8991,1
991.jpg,mediapipe,1.0,1,0.9111,1
9910.jpg,mediapipe,1.0,1,0.8129,1
9911.jpg,mediapipe,1.0,1,0.8584,1
9912.jpg,mediapipe,1.0,1,0.9352,1
9913.jpg,mediapipe,1.0,2,0.9262,1
9914.jpg,mediapipe,1.0,1,0.8276,1
9915.jpg,mediapipe,1.0,1,0.8663,1
9916.jpg,mediapipe,1.0,1,0.9151,1
9917.jpg,mediapipe,1.0,1,0.7863,1
9918.jpg,mediapipe,1.0,1,0.9431,1
9919.jpg,mediapipe,1.0,1,0.8413,1
992.jpg,mediapipe,1.0,1,0.8225,1
9920.jpg,mediapipe,1.0,2,0.8333,1
9921.jpg,mediapipe,1.0,1,0.9049,1
9922.jpg,mediapipe,1.0,2,0.8799,1
9923.jpg,mediapipe,1.0,2,0.922,1
9924.jpg,mediapipe,1.0,1,0.9117,1
9925.jpg,mediapipe,1.0,1,0.9517,1
9926.jpg,mediapipe,1.0,1,0.9367,1
9927.jpg,mediapipe,1.0,1,0.8642,1
9928.jpg,mediapipe,1.0,1,0.9095,1
9929.jpg,mediapipe,1.0,1,0.7998,1
993.jpg,mediapipe,1.0,1,0.983,1
9930.jpg,mediapipe,1.0,1,0.8988,1
9931.jpg,mediapipe,1.0,1,0.949,1
9932.jpg,mediapipe,1.0,1,0.7947,1
9933.jpg,mediapipe,1.0,2,0.9597,1
9934.jpg,mediapipe,1.0,2,0.9708,1
9935.jpg,mediapipe,1.0,1,0.9005,1
9936.jpg,mediapipe,1.0,1,0.9306,1
9937.jpg,mediapipe,1.0,1,0.8924,1
9938.jpg,mediapipe,1.0,1,0.8973,1
9939.jpg,mediapipe,1.0,2,0.8971,1
994.jpg,mediapipe,1.0,2,0.9183,1
9940.jpg,mediapipe,1.0,2,0.9139,1
9941.jpg,mediapipe,1.0,1,0.9454,1
9942.jpg,mediapipe,1.0,1,0.8922,1
9943.jpg,mediapipe,1.0,2,0.9786,1
9944.jpg,mediapipe,1.0,2,0.933,1
9945.jpg,mediapipe,1.0,1,0.9323,1
9946.jpg,mediapipe,1.0,1,0.9213,1
9947.jpg,mediapipe,1.0,1,0.9377,1
9948.jpg,mediapipe,1.0,3,0.9683,1
9949.jpg,mediapipe,1.0,3,0.8955,1
995.jpg,mediapipe,1.0,1,0.9682,1
9950.jpg,mediapipe,1.0,1,0.9086,1
9951.jpg,mediapipe,1.0,1,0.8365,1
9952.jpg,mediapipe,1.0,1,0.9319,1
9953.jpg,mediapipe,1.0,1,0.8802,1
9954.jpg,mediapipe,1.0,1,0.8992,1
9955.jpg,mediapipe,1.0,2,0.9057,1
9956.jpg,mediapipe,1.0,1,0.8315,1
9957.jpg,mediapipe,1.0,1,0.9085,1
9958.jpg,mediapipe,1.0,1,0.8732,1
9959.jpg,mediapipe,1.0,2,0.7005,1
996.jpg,mediapipe,1.0,1,0.9061,1
9960.jpg,mediapipe,1.0,1,0.821,1
9961.jpg,mediapipe,1.0,1,0.8419,1
9962.jpg,mediapipe,1.0,1,0.9541,1
9963.jpg,mediapipe,1.0,1,0.9313,1
9964.jpg,mediapipe,1.0,1,0.9185,1
9965.jpg,mediapipe,1.0,1,0.8343,1
9966.jpg,mediapipe,1.0,1,0.9408,1
9967.jpg,mediapipe,1.0,2,0.9456,1
9968.jpg,mediapipe,1.0,1,0.8691,1
9969.jpg,mediapipe,1.0,1,0.9412,1
997.jpg,mediapipe,1.0,1,0.8931,1
9970.jpg,mediapipe,1.0,1,0.9598,1
9971.jpg,mediapipe,1.0,1,0.901,1
9972.jpg,mediapipe,1.0,2,0.9279,1
9973.jpg,mediapipe,1.0,1,0.8376,1
9974.jpg,mediapipe,1.0,1,0.8402,1
9975.jpg,mediapipe,1.0,1,0.9625,1
9976.jpg,mediapipe,1.0,2,0.7904,1
9977.jpg,mediapipe,1.0,1,0.7799,1
9978.jpg,mediapipe,1.0,1,0.8775,1
9979.jpg,mediapipe,1.0,1,0.9463,1
998.jpg,mediapipe,1.0,1,0.8352,1
9980.jpg,mediapipe,1.0,1,0.8099,1
9981.jpg,mediapipe,1.0,1,0.9358,1
9982.jpg,mediapipe,1.0,1,0.9072,1
9983.jpg,mediapipe,1.0,1,0.8452,1
9984.jpg,mediapipe,1.0,1,0.8456,1
9985.jpg,mediapipe,1.0,1,0.795,1
9986.jpg,mediapipe,1.0,1,0.971,1
9987.jpg,mediapipe,1.0,2,0.8982,1
9988.jpg,mediapipe,1.0,1,0.8558,1
9989.jpg,mediapipe,1.0,1,0.892,1
999.jpg,mediapipe,1.0,1,0.8357,1
9990.jpg,mediapipe,1.0,1,0.8355,1
9991.jpg,mediapipe,1.0,1,0.8542,1
9992.jpg,mediapipe,1.0,1,0.8777,1
9993.jpg,mediapipe,1.0,1,0.9127,1
9994.jpg,mediapipe,1.0,1,0.8981,1
9995.jpg,mediapipe,1.0,1,0.9376,1
9996.jpg,mediapipe,1.0,1,0.9343,1
9997.jpg,mediapipe,1.0,1,0.8646,1
9998.jpg,mediapipe,1.0,1,0.6986,1
9999.jpg,mediapipe,1.0,1,0.8966,1
1.jpg,mtcnn,1.0,1,1.0,1
10.jpg,mtcnn,1.0,2,1.0,1
100.jpg,mtcnn,1.0,1,0.9999,1
1000.jpg,mtcnn,1.0,1,1.0,1
10000.jpg,mtcnn,1.0,1,0.9997,1
10001.jpg,mtcnn,1.0,1,0.9975,1
10002.jpg,mtcnn,1.0,1,1.0,1
10003.jpg,mtcnn,1.0,3,1.0,1
10004.jpg,mtcnn,1.0,1,1.0,1
10005.jpg,mtcnn,1.0,1,1.0,1
10006.jpg,mtcnn,1.0,1,0.9976,1
10007.jpg,mtcnn,1.0,1,1.0,1
10008.jpg,mtcnn,1.0,1,1.0,1
10009.jpg,mtcnn,1.0,1,0.9997,1
1001.jpg,mtcnn,1.0,1,1.0,1
10010.jpg,mtcnn,1.0,2,0.9996,1
10011.jpg,mtcnn,1.0,1,1.0,1
10012.jpg,mtcnn,1.0,1,1.0,1
10013.jpg,mtcnn,1.0,3,0.996,1
10014.jpg,mtcnn,1.0,2,1.0,1
10015.jpg,mtcnn,1.0,1,0.9999,1
10016.jpg,mtcnn,1.0,1,0.9999,1
10017.jpg,mtcnn,1.0,1,1.0,1
10018.jpg,mtcnn,1.0,2,1.0,1
10019.jpg,mtcnn,1.0,2,0.9999,1
1002.jpg,mtcnn,1.0,3,1.0,1
10020.jpg,mtcnn,1.0,1,0.9998,1
10021.jpg,mtcnn,1.0,1,0.9707,1
10022.jpg,mtcnn,1.0,1,0.9983,1
10023.jpg,mtcnn,1.0,2,0.9999,1
10024.jpg,mtcnn,1.0,1,1.0,1
10025.jpg,mtcnn,1.0,1,1.0,1
10026.jpg,mtcnn,1.0,1,0.9951,1
10027.jpg,mtcnn,1.0,2,1.0,1
10028.jpg,mtcnn,1.0,1,0.9999,1
10029.jpg,mtcnn,1.0,1,0.9971,1
1003.jpg,mtcnn,1.0,1,0.9882,1
10030.jpg,mtcnn,1.0,1,0.9867,1
10031.jpg,mtcnn,1.0,1,0.9746,1
10032.jpg,mtcnn,1.0,1,0.9999,1
10033.jpg,mtcnn,1.0,1,1.0,1
10034.jpg,mtcnn,1.0,1,0.9995,1
10035.jpg,mtcnn,1.0,1,1.0,1
10036.jpg,mtcnn,1.0,1,1.0,1
10037.jpg,mtcnn,1.0,1,1.0,1
10038.jpg,mtcnn,1.0,1,1.0,1
10039.jpg,mtcnn,1.0,1,0.9998,1
1004.jpg,mtcnn,1.0,1,0.9993,1
10040.jpg,mtcnn,1.0,2,0.9999,1
10041.jpg,mtcnn,1.0,1,1.0,1
10042.jpg,mtcnn,1.0,1,1.0,1
10043.jpg,mtcnn,1.0,1,1.0,1
10044.jpg,mtcnn,1.0,1,1.0,1
10045.jpg,mtcnn,1.0,1,1.0,1
10046.jpg,mtcnn,1.0,1,0.9992,1
10047.jpg,mtcnn,1.0,3,1.0,1
10048.jpg,mtcnn,1.0,2,1.0,1
10049.jpg,mtcnn,1.0,1,1.0,1
1005.jpg,mtcnn,1.0,1,0.9975,1
10050.jpg,mtcnn,1.0,1,0.9973,1
10051.jpg,mtcnn,1.0,2,1.0,1
10052.jpg,mtcnn,1.0,1,1.0,1
10053.jpg,mtcnn,1.0,1,1.0,1
10054.jpg,mtcnn,1.0,1,1.0,1
10055.jpg,mtcnn,1.0,1,0.999,1
10056.jpg,mtcnn,1.0,1,0.9999,1
10057.jpg,mtcnn,1.0,1,0.9999,1
10058.jpg,mtcnn,1.0,1,1.0,1
10059.jpg,mtcnn,1.0,1,1.0,1
1006.jpg,mtcnn,1.0,2,1.0,1
10060.jpg,mtcnn,1.0,1,1.0,1
10061.jpg,mtcnn,1.0,1,0.9999,1
10062.jpg,mtcnn,1.0,1,1.0,1
10063.jpg,mtcnn,1.0,1,0.9997,1
10064.jpg,mtcnn,1.0,1,1.0,1
10065.jpg,mtcnn,1.0,1,0.9996,1
10066.jpg,mtcnn,1.0,1,0.9997,1
10067.jpg,mtcnn,1.0,1,1.0,1
10068.jpg,mtcnn,1.0,1,1.0,1
10069.jpg,mtcnn,1.0,2,1.0,1
1007.jpg,mtcnn,1.0,2,1.0,1
10070.jpg,mtcnn,1.0,1,0.9999,1
10071.jpg,mtcnn,1.0,1,1.0,1
10072.jpg,mtcnn,1.0,1,1.0,1
10073.jpg,mtcnn,1.0,1,0.9961,1
10074.jpg,mtcnn,1.0,1,1.0,1
10075.jpg,mtcnn,1.0,1,0.9999,1
10076.jpg,mtcnn,1.0,1,1.0,1
10077.jpg,mtcnn,1.0,1,1.0,1
10078.jpg,mtcnn,1.0,1,1.0,1
10079.jpg,mtcnn,1.0,1,0.9996,1
1008.jpg,mtcnn,1.0,1,0.9982,1
10080.jpg,mtcnn,1.0,1,1.0,1
10081.jpg,mtcnn,1.0,1,1.0,1
10082.jpg,mtcnn,1.0,1,1.0,1
10083.jpg,mtcnn,1.0,2,1.0,1
10084.jpg,mtcnn,1.0,1,1.0,1
10085.jpg,mtcnn,1.0,2,0.9996,1
10086.jpg,mtcnn,1.0,1,0.9999,1
10087.jpg,mtcnn,1.0,2,0.9998,1
10088.jpg,mtcnn,1.0,1,1.0,1
10089.jpg,mtcnn,1.0,1,1.0,1
1009.jpg,mtcnn,1.0,2,0.9999,1
10090.jpg,mtcnn,1.0,1,0.9999,1
10091.jpg,mtcnn,1.0,1,1.0,1
10092.jpg,mtcnn,1.0,1,0.9999,1
10093.jpg,mtcnn,1.0,1,0.9951,1
10094.jpg,mtcnn,1.0,3,1.0,1
10095.jpg,mtcnn,1.0,1,1.0,1
10096.jpg,mtcnn,1.0,1,0.9992,1
10097.jpg,mtcnn,1.0,1,1.0,1
10098.jpg,mtcnn,1.0,1,0.9996,1
10099.jpg,mtcnn,1.0,1,0.9995,1
101.jpg,mtcnn,1.0,1,1.0,1
1010.jpg,mtcnn,1.0,1,1.0,1
10100.jpg,mtcnn,1.0,1,1.0,1
10101.jpg,mtcnn,1.0,1,0.9995,1
10102.jpg,mtcnn,1.0,1,1.0,1
10103.jpg,mtcnn,1.0,1,1.0,1
10104.jpg,mtcnn,1.0,2,1.0,1
10105.jpg,mtcnn,1.0,1,0.9957,1
10106.jpg,mtcnn,1.0,1,1.0,1
10107.jpg,mtcnn,1.0,1,1.0,1
10108.jpg,mtcnn,1.0,1,1.0,1
10109.jpg,mtcnn,1.0,1,1.0,1
1011.jpg,mtcnn,1.0,6,0.9999,1
10110.jpg,mtcnn,1.0,1,0.9995,1
10111.jpg,mtcnn,1.0,2,0.9999,1
10112.jpg,mtcnn,1.0,1,1.0,1
10113.jpg,mtcnn,1.0,1,1.0,1
10114.jpg,mtcnn,1.0,1,0.9999,1
10115.jpg,mtcnn,1.0,2,1.0,1
10116.jpg,mtcnn,1.0,2,0.9996,1
10117.jpg,mtcnn,1.0,1,1.0,1
10118.jpg,mtcnn,1.0,1,1.0,1
10119.jpg,mtcnn,1.0,1,0.9995,1
1012.jpg,mtcnn,1.0,1,1.0,1
10120.jpg,mtcnn,1.0,2,1.0,1
10121.jpg,mtcnn,1.0,1,1.0,1
10122.jpg,mtcnn,1.0,2,1.0,1
10123.jpg,mtcnn,1.0,1,1.0,1
10124.jpg,mtcnn,1.0,1,1.0,1
10125.jpg,mtcnn,1.0,1,1.0,1
10126.jpg,mtcnn,1.0,1,0.9979,1
10127.jpg,mtcnn,1.0,1,0.9999,1
10128.jpg,mtcnn,1.0,2,0.9996,1
10129.jpg,mtcnn,1.0,1,0.9999,1
1013.jpg,mtcnn,1.0,1,1.0,1
10130.jpg,mtcnn,1.0,1,1.0,1
10131.jpg,mtcnn,1.0,1,1.0,1
10132.jpg,mtcnn,1.0,1,0.9996,1
10133.jpg,mtcnn,1.0,1,1.0,1
10134.jpg,mtcnn,1.0,1,0.9979,1
10135.jpg,mtcnn,1.0,1,1.0,1
10136.jpg,mtcnn,1.0,2,0.9999,1
10137.jpg,mtcnn,1.0,1,1.0,1
10138.jpg,mtcnn,1.0,2,1.0,1
10139.jpg,mtcnn,1.0,1,0.9928,1
1014.jpg,mtcnn,1.0,1,0.9802,1
10140.jpg,mtcnn,1.0,1,0.9998,1
10141.jpg,mtcnn,1.0,2,1.0,1
10142.jpg,mtcnn,1.0,1,0.9999,1
10143.jpg,mtcnn,1.0,1,0.9996,1
10144.jpg,mtcnn,1.0,1,1.0,1
10145.jpg,mtcnn,1.0,1,0.9996,1
10146.jpg,mtcnn,1.0,1,0.9995,1
10147.jpg,mtcnn,1.0,1,1.0,1
10148.jpg,mtcnn,1.0,1,1.0,1
10149.jpg,mtcnn,1.0,1,1.0,1
1015.jpg,mtcnn,1.0,2,1.0,1
10150.jpg,mtcnn,1.0,1,1.0,1
10151.jpg,mtcnn,1.0,1,0.9994,1
10152.jpg,mtcnn,1.0,1,1.0,1
10153.jpg,mtcnn,1.0,2,0.9992,1
10154.jpg,mtcnn,1.0,1,1.0,1
10155.jpg,mtcnn,1.0,1,0.9999,1
10156.jpg,mtcnn,1.0,1,0.9999,1
10157.jpg,mtcnn,1.0,1,0.9999,1
10158.jpg,mtcnn,1.0,1,0.9999,1
10159.jpg,mtcnn,1.0,1,0.9843,1
1016.jpg,mtcnn,1.0,1,1.0,1
10160.jpg,mtcnn,1.0,1,0.9999,1
10161.jpg,mtcnn,1.0,1,1.0,1
10162.jpg,mtcnn,1.0,1,1.0,1
10163.jpg,mtcnn,1.0,2,1.0,1
10164.jpg,mtcnn,1.0,2,0.9997,1
10165.jpg,mtcnn,1.0,1,1.0,1
10166.jpg,mtcnn,1.0,1,0.9986,1
10167.jpg,mtcnn,1.0,1,0.9996,1
10168.jpg,mtcnn,1.0,1,0.9999,1
10169.jpg,mtcnn,1.0,1,0.9999,1
1017.jpg,mtcnn,1.0,1,0.9961,1
10170.jpg,mtcnn,1.0,1,1.0,1
10171.jpg,mtcnn,1.0,1,0.999,1
10172.jpg,mtcnn,1.0,2,1.0,1
10173.jpg,mtcnn,1.0,1,1.0,1
10174.jpg,mtcnn,1.0,1,1.0,1
10175.jpg,mtcnn,1.0,1,1.0,1
10176.jpg,mtcnn,1.0,1,1.0,1
10177.jpg,mtcnn,1.0,1,0.9994,1
10178.jpg,mtcnn,1.0,1,1.0,1
10179.jpg,mtcnn,1.0,2,0.9987,1
1018.jpg,mtcnn,1.0,1,0.9877,1
10180.jpg,mtcnn,1.0,2,1.0,1
10181.jpg,mtcnn,1.0,1,0.9985,1
10182.jpg,mtcnn,1.0,1,0.9985,1
10183.jpg,mtcnn,1.0,1,1.0,1
10184.jpg,mtcnn,1.0,1,0.9999,1
10185.jpg,mtcnn,1.0,1,0.9999,1
10186.jpg,mtcnn,1.0,1,1.0,1
10187.jpg,mtcnn,1.0,1,1.0,1
10188.jpg,mtcnn,1.0,1,0.9997,1
10189.jpg,mtcnn,1.0,1,0.9999,1
1019.jpg,mtcnn,1.0,4,1.0,1
10190.jpg,mtcnn,1.0,1,1.0,1
10191.jpg,mtcnn,1.0,1,1.0,1
10192.jpg,mtcnn,1.0,1,0.9927,1
10193.jpg,mtcnn,1.0,1,0.9999,1
10194.jpg,mtcnn,1.0,1,0.9926,1
10195.jpg,mtcnn,1.0,2,1.0,1
10196.jpg,mtcnn,1.0,3,1.0,1
10197.jpg,mtcnn,1.0,1,1.0,1
10198.jpg,mtcnn,1.0,1,1.0,1
10199.jpg,mtcnn,1.0,3,0.9999,1
102.jpg,mtcnn,1.0,1,0.9997,1
1020.jpg,mtcnn,1.0,1,1.0,1
10200.jpg,mtcnn,1.0,2,1.0,1
10201.jpg,mtcnn,1.0,1,0.9999,1
10202.jpg,mtcnn,1.0,1,0.9999,1
10203.jpg,mtcnn,1.0,2,1.0,1
