file,age,gender,race,service_test,ita,tone_bin,skin_filter_ok
5042.jpg,10-19,Male,Latino_Hispanic,False,30.08,intermediate,1
5043.jpg,20-29,Female,White,True,23.02,tan,1
5044.jpg,10-19,Female,Latino_Hispanic,False,-1.71,brown,1
5045.jpg,20-29,Female,Black,False,-65.32,dark,1
5046.jpg,10-19,Male,East Asian,True,47.64,light,1
5047.jpg,10-19,Male,Black,True,-79.74,dark,1
5048.jpg,30-39,Female,East Asian,True,18.31,tan,1
5049.jpg,40-49,Male,Latino_Hispanic,False,40.44,intermediate,1
5050.jpg,30-39,Female,Black,True,9.82,brown,1
5051.jpg,3-9,Male,East Asian,False,18.39,tan,1
5052.jpg,30-39,Male,Middle Eastern,False,-1.87,brown,1
5053.jpg,30-39,Male,Southeast Asian,True,23.33,tan,1
5054.jpg,20-29,Male,Black,False,-35.4,dark,1
5055.jpg,50-59,Male,Southeast Asian,True,-51.77,dark,1
5056.jpg,30-39,Male,East Asian,True,70.1,very_light,1
5057.jpg,20-29,Male,Black,False,-61.98,dark,1
5058.jpg,30-39,Female,Indian,False,38.87,intermediate,1
5059.jpg,50-59,Male,Middle Eastern,False,31.16,intermediate,1
5060.jpg,3-9,Male,Southeast Asian,False,11.09,tan,1
5061.jpg,30-39,Male,Southeast Asian,True,-48.09,dark,1
5062.jpg,40-49,Female,White,False,23.81,tan,1
5063.jpg,40-49,Male,Middle Eastern,False,-66.01,dark,1
5064.jpg,20-29,Male,Southeast Asian,True,-25.57,brown,1
5065.jpg,0-2,Male,White,False,-76.35,dark,1
5066.jpg,10-19,Male,Black,False,-20.43,brown,1
5067.jpg,20-29,Female,Black,False,-63.16,dark,1
5068.jpg,20-29,Female,Latino_Hispanic,True,3.57,brown,1
5069.jpg,20-29,Female,White,True,-4.11,brown,1
5070.jpg,3-9,Female,Middle Eastern,True,-2.91,brown,1
5071.jpg,0-2,Female,Indian,False,-37.43,dark,1
5072.jpg,40-49,Female,Black,True,-58.28,dark,1
5073.jpg,3-9,Female,Black,True,-36.6,dark,1
5074.jpg,40-49,Male,Latino_Hispanic,True,-50.68,dark,1
5075.jpg,20-29,Female,Latino_Hispanic,True,17.0,tan,1
5076.jpg,3-9,Male,Latino_Hispanic,False,37.82,intermediate,1
5077.jpg,20-29,Female,Indian,True,-4.7,brown,1
5078.jpg,20-29,Female,East Asian,False,-3.48,brown,1
5079.jpg,30-39,Female,Latino_Hispanic,False,25.35,tan,1
5080.jpg,10-19,Female,Black,True,-75.79,dark,1
5081.jpg,30-39,Male,Southeast Asian,True,-6.32,brown,1
5082.jpg,60-69,Male,Indian,True,-77.5,dark,1
5083.jpg,60-69,Male,White,False,-30.81,dark,1
5084.jpg,10-19,Male,East Asian,True,-26.57,brown,1
5085.jpg,30-39,Female,Black,False,-26.7,brown,1
5086.jpg,60-69,Male,Latino_Hispanic,False,-13.05,brown,1
5087.jpg,10-19,Female,East Asian,False,19.56,tan,1
5088.jpg,30-39,Male,Latino_Hispanic,True,-0.35,brown,1
5089.jpg,30-39,Female,Indian,False,4.74,brown,1
5090.jpg,30-39,Male,White,False,-37.33,dark,1
5091.jpg,10-19,Male,East Asian,True,-16.71,brown,1
5092.jpg,30-39,Female,Black,True,-79.01,dark,1
5093.jpg,10-19,Female,Indian,True,-6.92,brown,1
5094.jpg,10-19,Male,Indian,False,-16.18,brown,1
5095.jpg,40-49,Male,Black,True,4.21,brown,1
5096.jpg,50-59,Male,Indian,True,2.01,brown,1
5097.jpg,30-39,Female,Southeast Asian,False,3.98,brown,1
5098.jpg,20-29,Female,East Asian,False,-40.73,dark,1
5099.jpg,40-49,Female,White,True,-42.12,dark,1
5100.jpg,20-29,Female,White,True,-14.15,brown,1
5101.jpg,40-49,Male,Middle Eastern,False,-39.81,dark,1
5102.jpg,10-19,Male,Latino_Hispanic,False,0.3,brown,1
5103.jpg,20-29,Male,Latino_Hispanic,True,-25.7,brown,1
5104.jpg,20-29,Female,Indian,True,19.86,tan,1
5105.jpg,40-49,Male,Middle Eastern,False,-16.39,brown,1
5106.jpg,40-49,Male,Black,False,-60.6,dark,1
5107.jpg,20-29,Female,Black,False,-39.75,dark,1
5108.jpg,20-29,Male,Latino_Hispanic,True,-64.62,dark,1
5109.jpg,30-39,Female,White,True,57.32,very_light,1
5110.jpg,3-9,Male,Latino_Hispanic,True,38.4,intermediate,1
5111.jpg,0-2,Male,Southeast Asian,False,27.93,tan,1
5112.jpg,30-39,Male,White,False,-24.75,brown,1
5113.jpg,20-29,Male,Latino_Hispanic,False,5.02,brown,1
5114.jpg,30-39,Male,East Asian,True,-2.44,brown,1
5115.jpg,40-49,Female,Latino_Hispanic,False,-8.37,brown,1
5116.jpg,40-49,Male,Black,True,-61.29,dark,1
5117.jpg,10-19,Male,Indian,False,-45.49,dark,1
5118.jpg,3-9,Male,Black,False,-65.93,dark,1
5119.jpg,10-19,Female,Southeast Asian,True,-6.49,brown,1
5120.jpg,30-39,Female,Southeast Asian,True,14.56,tan,1
5121.jpg,20-29,Female,East Asian,False,-14.79,brown,1
5122.jpg,20-29,Female,East Asian,False,-12.96,brown,1
5123.jpg,20-29,Male,Southeast Asian,True,4.43,brown,1
5124.jpg,20-29,Female,Southeast Asian,True,32.33,intermediate,1
5125.jpg,10-19,Female,Latino_Hispanic,True,1.12,brown,1
5126.jpg,30-39,Male,East Asian,False,-72.23,dark,1
5127.jpg,20-29,Female,Indian,True,-90.0,dark,0
5128.jpg,10-19,Female,Southeast Asian,True,-24.22,brown,1
5129.jpg,10-19,Male,Latino_Hispanic,False,-19.06,brown,1
5130.jpg,20-29,Female,Middle Eastern,True,-23.94,brown,1
5131.jpg,50-59,Female,Middle Eastern,True,-18.41,brown,1
5132.jpg,30-39,Female,Indian,False,-65.65,dark,1
5133.jpg,20-29,Male,White,False,66.78,very_light,1
5134.jpg,30-39,Male,Indian,True,5.42,brown,1
5135.jpg,40-49,Male,White,False,9.84,brown,1
5136.jpg,20-29,Female,Black,True,-19.13,brown,1
5137.jpg,50-59,Female,Latino_Hispanic,True,-2.71,brown,1
5138.jpg,50-59,Male,White,False,53.92,light,1
5139.jpg,50-59,Male,White,False,30.76,intermediate,1
5140.jpg,40-49,Female,Latino_Hispanic,True,-6.22,brown,1
5141.jpg,20-29,Male,East Asian,True,-6.83,brown,1
5142.jpg,20-29,Female,Latino_Hispanic,True,5.86,brown,1
5143.jpg,20-29,Female,East Asian,False,69.5,very_light,1
5144.jpg,3-9,Male,East Asian,False,26.68,tan,1
5145.jpg,3-9,Male,Southeast Asian,False,23.02,tan,1
5146.jpg,20-29,Male,East Asian,False,22.57,tan,1
5147.jpg,20-29,Male,Black,False,-44.32,dark,1
5148.jpg,20-29,Male,East Asian,True,30.47,intermediate,1
5149.jpg,10-19,Male,Latino_Hispanic,True,15.04,tan,1
5150.jpg,10-19,Male,Southeast Asian,False,-48.74,dark,1
5151.jpg,20-29,Male,White,False,45.03,light,1
5152.jpg,40-49,Female,Indian,True,-33.5,dark,1
5153.jpg,50-59,Female,Black,False,-68.77,dark,1
5154.jpg,30-39,Female,Latino_Hispanic,False,-28.46,brown,1
5155.jpg,30-39,Female,Black,True,-44.92,dark,1
5156.jpg,3-9,Female,Latino_Hispanic,True,19.13,tan,1
5157.jpg,10-19,Female,Indian,False,2.11,brown,1
5158.jpg,20-29,Female,East Asian,False,-58.35,dark,1
5159.jpg,60-69,Female,Middle Eastern,True,7.11,brown,1
5160.jpg,30-39,Female,White,True,-19.56,brown,1
5161.jpg,10-19,Male,Indian,False,-52.22,dark,1
5162.jpg,10-19,Male,Indian,True,-9.44,brown,1
5163.jpg,20-29,Female,Indian,True,-25.46,brown,1
5164.jpg,30-39,Male,Latino_Hispanic,False,-56.37,dark,1
5165.jpg,60-69,Female,Indian,False,4.86,brown,1
5166.jpg,30-39,Male,White,False,-28.58,brown,1
5167.jpg,50-59,Male,Black,True,-23.87,brown,1
5168.jpg,20-29,Female,Middle Eastern,True,-87.54,dark,1
5169.jpg,3-9,Female,Southeast Asian,True,-5.77,brown,1
5170.jpg,20-29,Female,Southeast Asian,True,-8.33,brown,1
5171.jpg,0-2,Female,East Asian,True,-73.03,dark,1
5172.jpg,40-49,Male,Latino_Hispanic,True,-15.59,brown,1
5173.jpg,10-19,Female,Indian,False,-68.7,dark,1
5174.jpg,10-19,Female,Indian,True,13.31,tan,1
5175.jpg,20-29,Female,White,True,66.85,very_light,1
5176.jpg,20-29,Male,White,False,-27.01,brown,1
5177.jpg,30-39,Female,White,False,26.55,tan,1
5178.jpg,20-29,Female,Latino_Hispanic,True,-58.12,dark,1
5179.jpg,30-39,Female,Indian,False,-19.28,brown,1
5180.jpg,40-49,Male,Indian,False,-40.84,dark,1
5181.jpg,30-39,Male,Southeast Asian,False,0.8,brown,1
5182.jpg,20-29,Female,Latino_Hispanic,True,-34.17,dark,1
5183.jpg,40-49,Male,Indian,True,-29.84,brown,1
5184.jpg,10-19,Female,Latino_Hispanic,False,10.73,tan,1
5185.jpg,20-29,Female,Latino_Hispanic,True,-61.65,dark,1
5186.jpg,30-39,Male,Indian,False,-67.4,dark,1
5187.jpg,50-59,Male,White,False,-90.0,dark,0
5188.jpg,30-39,Female,Latino_Hispanic,False,-2.59,brown,1
5189.jpg,3-9,Male,White,False,38.85,intermediate,1
5190.jpg,3-9,Female,East Asian,False,-30.86,dark,1
5191.jpg,20-29,Male,White,False,-24.02,brown,1
5192.jpg,20-29,Male,Latino_Hispanic,False,-34.46,dark,1
5193.jpg,10-19,Male,Middle Eastern,True,-53.58,dark,1
5194.jpg,30-39,Female,Black,True,-22.24,brown,1
5195.jpg,40-49,Male,Southeast Asian,False,46.66,light,1
5196.jpg,20-29,Female,East Asian,False,18.1,tan,1
5197.jpg,40-49,Male,White,False,-14.15,brown,1
5198.jpg,10-19,Female,East Asian,True,-45.04,dark,1
5199.jpg,10-19,Male,Black,False,-31.84,dark,1
5200.jpg,3-9,Female,Latino_Hispanic,False,44.43,light,1
5201.jpg,20-29,Male,Middle Eastern,True,-58.32,dark,1
5202.jpg,30-39,Male,Southeast Asian,True,-29.29,brown,1
5203.jpg,50-59,Male,Southeast Asian,True,-90.0,dark,0
5204.jpg,30-39,Male,White,False,-75.78,dark,1
5205.jpg,40-49,Male,Latino_Hispanic,False,-21.11,brown,1
5206.jpg,40-49,Female,Latino_Hispanic,False,8.48,brown,1
5207.jpg,20-29,Male,Middle Eastern,True,57.33,very_light,1
5208.jpg,3-9,Male,Middle Eastern,False,8.37,brown,1
5209.jpg,20-29,Female,White,False,-8.25,brown,1
5210.jpg,3-9,Male,Indian,True,-40.35,dark,1
5211.jpg,20-29,Male,White,True,16.93,tan,1
5212.jpg,40-49,Female,Black,False,-72.47,dark,1
5213.jpg,10-19,Female,East Asian,True,8.53,brown,1
5214.jpg,30-39,Male,White,False,0.96,brown,1
5215.jpg,30-39,Male,Black,True,-23.58,brown,1
5216.jpg,40-49,Female,Latino_Hispanic,False,6.48,brown,1
5217.jpg,50-59,Male,White,False,-47.59,dark,1
5218.jpg,20-29,Female,White,False,-49.24,dark,1
5219.jpg,20-29,Male,East Asian,False,-11.86,brown,1
5220.jpg,20-29,Female,Southeast Asian,False,-73.3,dark,1
5221.jpg,20-29,Female,Indian,True,-57.33,dark,1
5222.jpg,50-59,Male,Latino_Hispanic,True,-7.97,brown,1
5223.jpg,3-9,Male,Black,True,-52.72,dark,1
5224.jpg,40-49,Male,Middle Eastern,False,26.38,tan,1
5225.jpg,20-29,Male,White,True,37.72,intermediate,1
5226.jpg,20-29,Female,White,False,-49.39,dark,1
5227.jpg,10-19,Female,Black,True,-14.47,brown,1
5228.jpg,20-29,Female,Indian,True,-77.88,dark,1
5229.jpg,3-9,Male,Black,False,-60.31,dark,1
5230.jpg,40-49,Male,Latino_Hispanic,False,-13.17,brown,1
5231.jpg,20-29,Female,Indian,True,-40.86,dark,1
5232.jpg,50-59,Male,Black,False,-73.68,dark,1
5233.jpg,60-69,Male,White,True,49.13,light,1
5234.jpg,10-19,Female,East Asian,True,29.05,intermediate,1
5235.jpg,40-49,Male,Black,True,-82.32,dark,1
5236.jpg,40-49,Male,Southeast Asian,False,-33.96,dark,1
5237.jpg,3-9,Female,Black,False,-72.03,dark,1
5238.jpg,20-29,Male,Latino_Hispanic,False,-65.48,dark,1
5239.jpg,20-29,Female,East Asian,True,25.97,tan,1
5240.jpg,3-9,Male,Latino_Hispanic,True,28.83,intermediate,1
5241.jpg,20-29,Male,Middle Eastern,False,-13.35,brown,1
5242.jpg,50-59,Female,Middle Eastern,True,45.19,light,1
5243.jpg,30-39,Male,Middle Eastern,True,-46.39,dark,1
5244.jpg,10-19,Male,Southeast Asian,False,-43.32,dark,1
5245.jpg,20-29,Female,East Asian,False,-5.03,brown,1
5246.jpg,20-29,Male,Southeast Asian,True,7.97,brown,1
5247.jpg,20-29,Male,Black,False,-11.09,brown,1
5248.jpg,50-59,Female,Latino_Hispanic,False,6.0,brown,1
5249.jpg,30-39,Female,East Asian,True,-20.23,brown,1
5250.jpg,20-29,Female,Latino_Hispanic,True,-18.1,brown,1
5251.jpg,30-39,Male,Southeast Asian,True,-44.91,dark,1
5252.jpg,50-59,Female,East Asian,True,-0.43,brown,1
5253.jpg,30-39,Male,Latino_Hispanic,False,-30.84,dark,1
5254.jpg,20-29,Male,East Asian,True,-53.41,dark,1
5255.jpg,20-29,Female,Black,True,-28.02,brown,1
5256.jpg,20-29,Male,Southeast Asian,False,-36.49,dark,1
5257.jpg,60-69,Male,Middle Eastern,True,-37.74,dark,1
5258.jpg,20-29,Female,Black,True,-67.4,dark,1
5259.jpg,10-19,Male,Black,False,-29.59,brown,1
5260.jpg,40-49,Male,Latino_Hispanic,True,-20.8,brown,1
5261.jpg,20-29,Female,Middle Eastern,True,-37.47,dark,1
5262.jpg,20-29,Female,Middle Eastern,True,49.45,light,1
5263.jpg,20-29,Male,White,True,-30.47,dark,1
5264.jpg,20-29,Female,White,False,-18.33,brown,1
5265.jpg,50-59,Female,White,False,55.68,very_light,1
5266.jpg,20-29,Male,White,True,-16.39,brown,1
5267.jpg,20-29,Female,Indian,True,-23.89,brown,1
5268.jpg,30-39,Female,Indian,True,-27.76,brown,1
5269.jpg,40-49,Male,White,False,31.14,intermediate,1
5270.jpg,20-29,Male,White,False,58.53,very_light,1
5271.jpg,3-9,Female,Indian,True,-23.81,brown,1
5272.jpg,30-39,Female,White,False,-9.28,brown,1
5273.jpg,40-49,Male,Indian,False,-50.1,dark,1
5274.jpg,10-19,Female,Black,True,12.89,tan,1
5275.jpg,10-19,Male,Latino_Hispanic,True,0.29,brown,1
5276.jpg,30-39,Male,East Asian,True,4.29,brown,1
5277.jpg,30-39,Male,Southeast Asian,True,-79.4,dark,1
5278.jpg,30-39,Male,Black,False,-72.24,dark,1
5279.jpg,20-29,Male,Indian,True,-68.25,dark,1
5280.jpg,30-39,Male,East Asian,True,-45.37,dark,1
5281.jpg,50-59,Female,Black,False,-23.59,brown,1
5282.jpg,40-49,Male,Middle Eastern,True,-8.67,brown,1
5283.jpg,3-9,Female,Indian,False,68.85,very_light,1
5284.jpg,30-39,Female,Black,False,17.09,tan,1
5285.jpg,20-29,Female,White,False,-45.83,dark,1
5286.jpg,30-39,Female,Black,True,-58.94,dark,1
5287.jpg,20-29,Male,Latino_Hispanic,True,15.23,tan,1
5288.jpg,20-29,Male,Southeast Asian,True,59.76,very_light,1
5289.jpg,20-29,Female,East Asian,False,0.62,brown,1
5290.jpg,40-49,Male,Middle Eastern,False,-41.77,dark,1
5291.jpg,0-2,Female,Latino_Hispanic,False,21.85,tan,1
5292.jpg,50-59,Male,Middle Eastern,True,-11.99,brown,1
5293.jpg,20-29,Male,Latino_Hispanic,True,-52.46,dark,1
5294.jpg,20-29,Female,Southeast Asian,False,-32.66,dark,1
5295.jpg,20-29,Male,Black,True,7.32,brown,1
5296.jpg,3-9,Male,East Asian,False,1.87,brown,1
5297.jpg,10-19,Female,Southeast Asian,False,5.6,brown,1
5298.jpg,30-39,Female,White,False,-6.32,brown,1
5299.jpg,20-29,Female,Indian,False,-60.69,dark,1
5300.jpg,3-9,Male,East Asian,False,17.13,tan,1
5301.jpg,more than 70,Female,Middle Eastern,True,20.9,tan,1
5302.jpg,20-29,Male,White,False,-21.01,brown,1
5303.jpg,10-19,Female,Indian,True,36.84,intermediate,1
5304.jpg,20-29,Male,East Asian,False,-48.01,dark,1
5305.jpg,30-39,Female,Indian,True,-12.89,brown,1
5306.jpg,20-29,Male,White,True,56.58,very_light,1
5307.jpg,20-29,Male,East Asian,True,28.68,intermediate,1
5308.jpg,40-49,Male,Latino_Hispanic,False,29.16,intermediate,1
5309.jpg,50-59,Male,Black,False,-50.89,dark,1
5310.jpg,20-29,Male,Southeast Asian,True,-70.15,dark,1
5311.jpg,20-29,Female,Southeast Asian,True,-17.25,brown,1
5312.jpg,10-19,Female,Latino_Hispanic,True,20.19,tan,1
5313.jpg,30-39,Male,Black,False,-64.18,dark,1
5314.jpg,50-59,Female,Black,False,-10.02,brown,1
5315.jpg,3-9,Female,Southeast Asian,False,-37.64,dark,1
5316.jpg,10-19,Female,Latino_Hispanic,False,-27.48,brown,1
5317.jpg,40-49,Female,Middle Eastern,True,36.69,intermediate,1
5318.jpg,30-39,Male,White,False,90.0,very_light,0
5319.jpg,20-29,Female,White,False,8.37,brown,1
5320.jpg,20-29,Female,Indian,True,-60.69,dark,1
5321.jpg,20-29,Male,Black,True,-28.33,brown,1
5322.jpg,20-29,Male,Indian,True,-3.74,brown,1
5323.jpg,40-49,Male,Indian,True,-61.61,dark,1
5324.jpg,40-49,Male,White,False,-41.69,dark,1
5325.jpg,10-19,Female,Southeast Asian,False,-14.86,brown,1
5326.jpg,20-29,Female,Indian,False,23.5,tan,1
5327.jpg,40-49,Male,Southeast Asian,True,-90.0,dark,0
5328.jpg,30-39,Male,Southeast Asian,True,-53.2,dark,1
5329.jpg,0-2,Female,Indian,False,17.53,tan,1
5330.jpg,3-9,Female,Middle Eastern,True,-65.49,dark,1
5331.jpg,30-39,Female,Latino_Hispanic,False,3.74,brown,1
5332.jpg,20-29,Male,White,False,-83.81,dark,1
5333.jpg,30-39,Female,Black,False,-28.19,brown,1
5334.jpg,50-59,Male,White,False,3.51,brown,1
5335.jpg,10-19,Male,Middle Eastern,True,3.26,brown,1
5336.jpg,20-29,Female,Black,False,-55.24,dark,1
5337.jpg,30-39,Female,East Asian,False,-57.99,dark,1
5338.jpg,more than 70,Female,East Asian,True,29.89,intermediate,1
5339.jpg,30-39,Female,Southeast Asian,True,40.35,intermediate,1
5340.jpg,3-9,Male,White,True,-69.65,dark,1
5341.jpg,3-9,Female,Indian,False,-10.03,brown,1
5342.jpg,30-39,Male,White,True,-52.93,dark,1
5343.jpg,0-2,Male,White,False,-67.69,dark,1
5344.jpg,30-39,Male,Middle Eastern,False,-14.47,brown,1
5345.jpg,20-29,Male,White,False,-65.98,dark,1
5346.jpg,40-49,Male,East Asian,True,-36.16,dark,1
5347.jpg,30-39,Male,Black,True,-48.84,dark,1
5348.jpg,40-49,Male,Middle Eastern,False,33.0,intermediate,1
5349.jpg,30-39,Male,Indian,True,-19.88,brown,1
5350.jpg,20-29,Male,East Asian,False,33.46,intermediate,1
5351.jpg,60-69,Female,Southeast Asian,True,-13.59,brown,1
5352.jpg,30-39,Female,East Asian,True,11.63,tan,1
5353.jpg,10-19,Female,Latino_Hispanic,False,-16.76,brown,1
5354.jpg,50-59,Male,Indian,False,-58.17,dark,1
5355.jpg,50-59,Female,Latino_Hispanic,False,-58.43,dark,1
5356.jpg,20-29,Female,East Asian,True,33.82,intermediate,1
5357.jpg,40-49,Male,Middle Eastern,False,-51.16,dark,1
5358.jpg,30-39,Male,Latino_Hispanic,False,-90.0,dark,0
5359.jpg,40-49,Male,Latino_Hispanic,False,-14.3,brown,1
5360.jpg,0-2,Female,White,False,37.74,intermediate,1
5361.jpg,3-9,Male,Black,False,-90.0,dark,0
5362.jpg,20-29,Female,Latino_Hispanic,True,-11.54,brown,1
5363.jpg,30-39,Male,Black,True,-45.14,dark,1
5364.jpg,3-9,Male,Southeast Asian,False,32.04,intermediate,1
5365.jpg,30-39,Female,Latino_Hispanic,False,59.98,very_light,1
5366.jpg,3-9,Female,East Asian,False,50.56,light,1
5367.jpg,20-29,Female,Southeast Asian,False,-21.95,brown,1
5368.jpg,20-29,Male,Southeast Asian,True,-5.25,brown,1
5369.jpg,20-29,Female,White,False,32.64,intermediate,1
5370.jpg,20-29,Female,White,False,21.68,tan,1
5371.jpg,3-9,Female,Indian,False,-2.89,brown,1
5372.jpg,30-39,Female,Latino_Hispanic,False,29.16,intermediate,1
5373.jpg,30-39,Female,Southeast Asian,False,14.76,tan,1
5374.jpg,40-49,Male,Southeast Asian,True,32.51,intermediate,1
5375.jpg,20-29,Female,Indian,False,-62.06,dark,1
5376.jpg,30-39,Male,East Asian,True,-32.64,dark,1
5377.jpg,20-29,Female,Middle Eastern,True,23.47,tan,1
5378.jpg,20-29,Male,Black,True,-32.37,dark,1
5379.jpg,50-59,Male,Black,False,-39.04,dark,1
5380.jpg,20-29,Female,Latino_Hispanic,True,3.74,brown,1
5381.jpg,20-29,Male,Middle Eastern,True,41.21,light,1
5382.jpg,20-29,Male,East Asian,True,-69.4,dark,1
5383.jpg,3-9,Female,Indian,False,11.09,tan,1
5384.jpg,3-9,Female,Latino_Hispanic,False,-10.08,brown,1
5385.jpg,30-39,Female,Black,True,-8.25,brown,1
5386.jpg,more than 70,Female,Black,False,-32.91,dark,1
5387.jpg,30-39,Female,Black,True,-48.09,dark,1
5388.jpg,20-29,Male,East Asian,True,90.0,very_light,0
5389.jpg,50-59,Male,White,True,-51.61,dark,1
5390.jpg,20-29,Male,Indian,True,-70.1,dark,1
5391.jpg,20-29,Male,East Asian,True,-71.22,dark,1
5392.jpg,20-29,Male,East Asian,True,19.92,tan,1
5393.jpg,20-29,Male,Black,True,-16.73,brown,1
5394.jpg,30-39,Female,Black,False,-50.84,dark,1
5395.jpg,10-19,Female,Southeast Asian,False,-66.76,dark,1
5396.jpg,40-49,Male,Latino_Hispanic,False,17.91,tan,1
5397.jpg,10-19,Male,Indian,True,-45.83,dark,1
5398.jpg,30-39,Male,Black,True,-81.52,dark,1
5399.jpg,3-9,Male,Black,False,-33.28,dark,1
5400.jpg,30-39,Male,White,True,-64.59,dark,1
5401.jpg,40-49,Female,White,False,79.11,very_light,1
5402.jpg,10-19,Male,Latino_Hispanic,True,-42.57,dark,1
5403.jpg,10-19,Female,White,False,55.88,very_light,1
5404.jpg,20-29,Male,Indian,True,-1.3,brown,1
5405.jpg,50-59,Female,White,True,66.39,very_light,1
5406.jpg,20-29,Female,Black,True,-65.85,dark,1
5407.jpg,20-29,Male,White,False,-19.27,brown,1
5408.jpg,30-39,Male,White,False,33.3,intermediate,1
5409.jpg,20-29,Male,White,False,74.59,very_light,1
5410.jpg,50-59,Male,White,False,-48.54,dark,1
5411.jpg,20-29,Female,White,False,11.09,tan,1
5412.jpg,50-59,Male,White,False,-13.05,brown,1
5413.jpg,10-19,Male,Latino_Hispanic,True,-21.02,brown,1
5414.jpg,3-9,Male,Black,False,-17.25,brown,1
5415.jpg,3-9,Male,East Asian,True,34.01,intermediate,1
5416.jpg,3-9,Male,East Asian,True,16.86,tan,1
5417.jpg,20-29,Female,East Asian,False,51.1,light,1
5418.jpg,3-9,Female,Latino_Hispanic,False,-65.32,dark,1
5419.jpg,20-29,Male,Southeast Asian,True,-13.89,brown,1
5420.jpg,3-9,Male,East Asian,False,-31.44,dark,1
5421.jpg,20-29,Female,Southeast Asian,False,-58.89,dark,1
5422.jpg,3-9,Male,Black,False,-76.07,dark,1
5423.jpg,20-29,Female,Indian,True,-0.33,brown,1
5424.jpg,20-29,Female,White,True,60.32,very_light,1
5425.jpg,20-29,Female,East Asian,True,-44.43,dark,1
5426.jpg,30-39,Male,Indian,False,-60.29,dark,1
5427.jpg,20-29,Female,White,False,57.66,very_light,1
5428.jpg,3-9,Female,White,False,-28.26,brown,1
5429.jpg,40-49,Female,Southeast Asian,True,-46.87,dark,1
5430.jpg,30-39,Female,East Asian,True,-6.48,brown,1
5431.jpg,20-29,Female,East Asian,True,24.02,tan,1
5432.jpg,50-59,Male,Southeast Asian,False,23.45,tan,1
5433.jpg,10-19,Male,Black,True,-46.97,dark,1
5434.jpg,20-29,Male,White,False,70.93,very_light,1
5435.jpg,50-59,Male,Indian,False,-59.28,dark,1
5436.jpg,10-19,Male,East Asian,True,-48.43,dark,1
5437.jpg,60-69,Female,White,False,19.92,tan,1
5438.jpg,30-39,Male,Middle Eastern,True,-11.09,brown,1
5439.jpg,30-39,Female,Middle Eastern,True,61.89,very_light,1
5440.jpg,10-19,Male,White,True,-42.31,dark,1
5441.jpg,20-29,Female,Southeast Asian,False,-40.93,dark,1
5442.jpg,10-19,Male,Indian,True,34.17,intermediate,1
5443.jpg,40-49,Female,Southeast Asian,False,-79.94,dark,1
5444.jpg,20-29,Female,Latino_Hispanic,True,35.27,intermediate,1
5445.jpg,3-9,Female,Middle Eastern,True,25.72,tan,1
5446.jpg,20-29,Male,White,False,-41.77,dark,1
5447.jpg,10-19,Female,White,False,-30.84,dark,1
5448.jpg,40-49,Male,East Asian,True,11.09,tan,1
5449.jpg,more than 70,Female,White,False,19.77,tan,1
5450.jpg,20-29,Female,White,True,-76.08,dark,1
5451.jpg,20-29,Male,Southeast Asian,True,-66.84,dark,1
5452.jpg,20-29,Female,Southeast Asian,True,-45.83,dark,1
5453.jpg,20-29,Female,White,False,-11.71,brown,1
5454.jpg,30-39,Female,Latino_Hispanic,False,5.14,brown,1
5455.jpg,10-19,Female,Latino_Hispanic,False,39.14,intermediate,1
5456.jpg,10-19,Female,White,False,-12.58,brown,1
5457.jpg,30-39,Male,White,False,-16.58,brown,1
5458.jpg,10-19,Female,White,False,29.72,intermediate,1
5459.jpg,20-29,Male,Latino_Hispanic,True,-39.53,dark,1
5460.jpg,10-19,Male,White,False,14.9,tan,1
5461.jpg,20-29,Female,Latino_Hispanic,True,-48.95,dark,1
5462.jpg,60-69,Male,East Asian,False,-19.88,brown,1
5463.jpg,50-59,Male,Latino_Hispanic,False,62.39,very_light,1
5464.jpg,20-29,Female,Middle Eastern,True,28.92,intermediate,1
5465.jpg,10-19,Male,Indian,False,-54.29,dark,1
5466.jpg,10-19,Male,Latino_Hispanic,True,-10.68,brown,1
5467.jpg,30-39,Female,East Asian,False,19.44,tan,1
5468.jpg,30-39,Male,Latino_Hispanic,False,-53.1,dark,1
5469.jpg,30-39,Male,East Asian,False,47.92,light,1
5470.jpg,10-19,Female,Indian,False,-24.05,brown,1
5471.jpg,3-9,Male,Latino_Hispanic,True,51.48,light,1
