pair_idx,fold,verifier,exposure,genuine,ita_pair,detect_enroll,detect_probe,similarity
318,0,sface,0.15,0,24.17,1,1,0.06615
319,0,sface,0.15,0,12.61,1,1,-0.03193
320,0,sface,0.15,0,20.02,1,1,0.24012
321,0,sface,0.15,0,51.93,1,1,-0.05349
322,0,sface,0.15,0,55.69,1,1,-0.116
323,0,sface,0.15,0,12.54,1,1,0.18146
324,0,sface,0.15,0,-0.17,1,1,-0.01715
325,0,sface,0.15,0,-13.04,1,1,0.04365
326,0,sface,0.15,0,-36.06,1,0,
327,0,sface,0.15,0,21.6,1,1,0.08748
328,0,sface,0.15,0,38.72,1,1,-0.04121
329,0,sface,0.15,0,22.2,1,1,-0.11711
330,0,sface,0.15,0,16.67,1,1,-0.077
331,0,sface,0.15,0,46.95,1,1,-0.0932
332,0,sface,0.15,0,27.21,1,1,-0.01192
333,0,sface,0.15,0,31.45,1,1,0.01895
334,0,sface,0.15,0,43.94,1,1,-0.00818
335,0,sface,0.15,0,-11.66,1,1,0.03635
336,0,sface,0.15,0,43.4,1,1,-0.07054
337,0,sface,0.15,0,-1.3,1,1,-0.10281
338,0,sface,0.15,0,5.29,1,1,0.00842
339,0,sface,0.15,0,9.0,1,1,0.07345
340,0,sface,0.15,0,24.47,1,1,-0.00958
341,0,sface,0.15,0,14.86,1,1,-0.07614
342,0,sface,0.15,0,28.31,1,1,0.08696
343,0,sface,0.15,0,41.91,1,1,0.0748
344,0,sface,0.15,0,22.73,1,1,0.25056
345,0,sface,0.15,0,32.85,1,1,0.0553
346,0,sface,0.15,0,43.89,1,1,-0.07191
347,0,sface,0.15,0,22.38,1,1,0.23957
348,0,sface,0.15,0,24.56,1,1,-0.00854
349,0,sface,0.15,0,25.43,1,1,0.04446
350,0,sface,0.15,0,46.76,1,1,-0.12926
351,0,sface,0.15,0,24.05,1,1,0.13627
352,0,sface,0.15,0,-16.05,1,1,0.17666
353,0,sface,0.15,0,28.67,1,1,-0.01345
354,0,sface,0.15,0,32.28,1,1,-0.0612
355,0,sface,0.15,0,3.52,1,1,0.02319
356,0,sface,0.15,0,11.5,1,1,0.04901
357,0,sface,0.15,0,40.69,1,1,0.11598
358,0,sface,0.15,0,57.13,1,1,0.19868
359,0,sface,0.15,0,27.51,1,1,-0.12234
360,0,sface,0.15,0,46.87,1,1,0.04932
361,0,sface,0.15,0,12.67,1,1,0.19005
362,0,sface,0.15,0,22.54,1,1,0.09833
363,0,sface,0.15,0,22.55,1,1,0.14265
364,0,sface,0.15,0,43.29,1,1,0.24395
365,0,sface,0.15,0,30.99,1,1,-0.0071
366,0,sface,0.15,0,5.95,1,1,0.07449
367,0,sface,0.15,0,18.65,1,1,0.24677
368,0,sface,0.15,0,40.48,1,1,0.07045
369,0,sface,0.15,0,54.1,1,1,0.10718
370,0,sface,0.15,0,35.03,1,1,0.04883
371,0,sface,0.15,0,32.31,1,1,-0.15305
372,0,sface,0.15,0,45.84,1,1,0.04794
373,0,sface,0.15,0,36.48,1,1,0.2727
374,0,sface,0.15,0,43.2,1,1,0.09534
375,0,sface,0.15,0,-2.96,1,1,0.10049
376,0,sface,0.15,0,9.31,1,1,-0.08975
377,0,sface,0.15,0,24.59,1,1,-0.0211
378,0,sface,0.15,0,4.38,1,1,0.01544
379,0,sface,0.15,0,-7.98,1,1,0.04627
380,0,sface,0.15,0,26.53,1,1,0.11391
381,0,sface,0.15,0,30.09,1,1,0.05392
382,0,sface,0.15,0,34.34,1,1,0.15234
383,0,sface,0.15,0,41.97,1,1,0.03
384,0,sface,0.15,0,41.73,1,1,0.05408
385,0,sface,0.15,0,30.23,1,1,0.0459
386,0,sface,0.15,0,37.84,1,1,0.06014
387,0,sface,0.15,0,20.3,1,1,0.21734
388,0,sface,0.15,0,-14.65,1,1,0.19325
389,0,sface,0.15,0,7.73,1,1,-0.02486
390,0,sface,0.15,0,12.41,1,1,0.1129
391,0,sface,0.15,0,11.14,1,1,0.17325
392,0,sface,0.15,0,20.63,1,1,0.168
393,0,sface,0.15,0,4.31,1,1,-0.02293
394,0,sface,0.15,0,29.55,1,1,-0.05354
395,0,sface,0.15,0,27.36,1,1,0.03283
396,0,sface,0.15,0,-2.44,1,1,-0.03102
397,0,sface,0.15,0,37.05,1,1,0.06189
398,0,sface,0.15,0,40.01,1,1,-0.05583
399,0,sface,0.15,0,23.6,1,1,0.0958
400,0,sface,0.15,0,39.95,1,1,0.07507
401,0,sface,0.15,0,1.67,1,1,0.26622
402,0,sface,0.15,0,46.6,1,1,0.04403
403,0,sface,0.15,0,20.53,1,1,0.06981
404,0,sface,0.15,0,22.51,1,1,0.15686
405,0,sface,0.15,0,29.19,1,1,0.15003
406,0,sface,0.15,0,-10.91,1,1,0.09509
407,0,sface,0.15,0,-3.85,1,1,0.17311
408,0,sface,0.15,0,21.38,1,1,0.03046
409,0,sface,0.15,0,32.43,1,1,0.00247
410,0,sface,0.15,0,35.41,1,1,0.15482
411,0,sface,0.15,0,37.84,1,1,0.17015
412,0,sface,0.15,0,4.27,1,1,0.04734
413,0,sface,0.15,0,-15.96,1,1,0.10171
414,0,sface,0.15,0,-2.56,1,1,0.03641
415,0,sface,0.15,0,8.27,1,1,0.12076
416,0,sface,0.15,0,1.77,1,1,0.15347
417,0,sface,0.15,0,9.32,1,1,0.04563
418,0,sface,0.15,0,24.88,1,1,0.05208
419,0,sface,0.15,0,25.27,1,1,-0.0273
420,0,sface,0.15,0,34.06,1,1,0.01681
421,0,sface,0.15,0,49.97,1,1,-0.01965
422,0,sface,0.15,0,26.33,1,1,0.01322
423,0,sface,0.15,0,2.07,1,1,0.03173
424,0,sface,0.15,0,11.58,1,0,
425,0,sface,0.15,0,17.29,1,1,0.14659
426,0,sface,0.15,0,18.28,1,1,0.07825
427,0,sface,0.15,0,-23.04,1,1,0.2523
428,0,sface,0.15,0,3.97,1,1,-0.09506
429,0,sface,0.15,0,17.95,1,1,0.08945
430,0,sface,0.15,0,81.25,1,1,-0.12457
431,0,sface,0.15,0,32.89,1,0,
432,0,sface,0.15,0,39.97,1,1,0.03921
433,0,sface,0.15,0,32.75,1,1,0.04334
434,0,sface,0.15,0,19.7,1,1,0.13812
435,0,sface,0.15,0,27.39,1,1,0.15407
436,0,sface,0.15,0,1.57,1,1,0.0027
437,0,sface,0.15,0,53.85,1,1,0.28701
438,0,sface,0.15,0,40.37,1,1,0.12442
439,0,sface,0.15,0,61.71,1,1,0.12583
440,0,sface,0.15,0,17.49,1,1,0.06911
441,0,sface,0.15,0,20.77,1,1,0.07151
442,0,sface,0.15,0,-8.73,1,1,0.07709
443,0,sface,0.15,0,54.73,1,1,0.04523
444,0,sface,0.15,0,21.09,1,1,-0.00367
445,0,sface,0.15,0,29.15,1,1,0.2176
446,0,sface,0.15,0,26.31,1,1,0.21064
447,0,sface,0.15,0,37.92,1,1,0.10692
448,0,sface,0.15,0,21.48,1,1,-0.03373
449,0,sface,0.15,0,59.12,1,1,0.1662
450,0,sface,0.15,0,22.51,1,1,0.04795
451,0,sface,0.15,0,-1.94,1,1,0.06658
452,0,sface,0.15,0,29.62,1,1,0.01625
453,0,sface,0.15,0,-12.85,1,1,0.03556
454,0,sface,0.15,0,7.28,1,1,0.19191
455,0,sface,0.15,0,-5.54,1,1,0.13452
456,0,sface,0.15,0,-3.59,1,1,-0.07312
457,0,sface,0.15,0,34.57,1,1,0.13825
458,0,sface,0.15,0,-34.04,1,1,-0.04528
459,0,sface,0.15,0,45.98,1,1,0.13598
460,0,sface,0.15,0,27.58,1,1,0.0624
461,0,sface,0.15,0,36.06,1,1,0.16125
462,0,sface,0.15,0,13.19,1,1,0.1299
463,0,sface,0.15,0,35.89,1,1,0.01446
464,0,sface,0.15,0,22.03,1,1,0.01579
465,0,sface,0.15,0,-17.93,1,1,0.04423
466,0,sface,0.15,0,-10.46,1,1,0.08619
467,0,sface,0.15,0,-31.05,1,1,0.12329
468,0,sface,0.15,0,32.59,1,1,0.00964
469,0,sface,0.15,0,34.22,1,1,-0.04291
470,0,sface,0.15,0,44.86,1,1,0.04573
471,0,sface,0.15,0,18.73,1,1,0.00764
472,0,sface,0.15,0,42.97,1,1,0.08559
473,0,sface,0.15,0,30.43,1,0,
474,0,sface,0.15,0,20.24,1,1,0.22315
475,0,sface,0.15,0,22.04,1,1,-0.0928
476,0,sface,0.15,0,15.8,1,1,0.27176
477,0,sface,0.15,0,30.14,1,1,0.01958
478,0,sface,0.15,0,20.47,1,1,0.00956
479,0,sface,0.15,0,14.9,1,1,0.20468
480,0,sface,0.15,0,22.43,1,1,-0.0315
481,0,sface,0.15,0,25.31,1,1,0.19682
482,0,sface,0.15,0,7.92,1,1,-0.04203
483,0,sface,0.15,0,26.39,1,1,0.0567
484,0,sface,0.15,0,8.98,1,1,0.13433
485,0,sface,0.15,0,39.33,1,1,0.14742
486,0,sface,0.15,0,25.5,1,1,0.12324
487,0,sface,0.15,0,51.43,1,1,0.11743
488,0,sface,0.15,0,24.13,1,1,-0.10031
489,0,sface,0.15,0,16.64,1,1,0.17647
490,0,sface,0.15,0,39.16,1,1,-0.04148
491,0,sface,0.15,0,32.53,1,1,0.05989
492,0,sface,0.15,0,42.19,1,1,-0.00641
493,0,sface,0.15,0,46.94,1,1,0.11918
494,0,sface,0.15,0,-1.71,1,1,0.09884
495,0,sface,0.15,0,7.02,1,1,0.03501
496,0,sface,0.15,0,26.21,1,1,-0.14871
497,0,sface,0.15,0,23.59,1,1,0.0312
498,0,sface,0.15,0,28.61,1,1,0.1821
499,0,sface,0.15,0,26.35,1,1,0.05476
500,0,sface,0.15,0,33.52,1,1,0.16471
501,0,sface,0.15,0,29.35,1,1,-0.02286
502,0,sface,0.15,0,14.17,1,1,0.14032
503,0,sface,0.15,0,28.58,1,1,0.18839
504,0,sface,0.15,0,29.07,1,1,0.13841
505,0,sface,0.15,0,30.15,1,1,0.14779
506,0,sface,0.15,0,29.81,1,1,0.10976
507,0,sface,0.15,0,7.58,1,1,0.01724
508,0,sface,0.15,0,-19.42,1,1,0.1617
509,0,sface,0.15,0,13.09,1,1,0.05508
510,0,sface,0.15,0,17.05,1,1,-0.06033
511,0,sface,0.15,0,17.03,1,1,0.08998
512,0,sface,0.15,0,27.09,1,1,0.04375
513,0,sface,0.15,0,30.09,1,1,0.0748
514,0,sface,0.15,0,44.07,1,1,0.10562
515,0,sface,0.15,0,42.7,1,1,0.12589
516,0,sface,0.15,0,6.37,1,1,0.04416
517,0,sface,0.15,0,31.91,1,1,0.04352
518,0,sface,0.15,0,-13.33,1,1,0.0089
519,0,sface,0.15,0,-17.56,1,1,0.21227
520,0,sface,0.15,0,34.42,1,1,-0.00499
521,0,sface,0.15,0,75.46,1,1,0.11891
522,0,sface,0.15,0,17.58,1,1,-0.00981
523,0,sface,0.15,0,-0.72,1,1,-0.09595
524,0,sface,0.15,0,37.26,1,1,0.08997
525,0,sface,0.15,0,47.07,1,1,-0.00126
526,0,sface,0.15,0,25.14,1,1,0.14337
527,0,sface,0.15,0,40.36,1,1,0.13974
528,0,sface,0.15,0,42.33,1,1,0.04343
529,0,sface,0.15,0,-5.78,1,1,0.04997
530,0,sface,0.15,0,29.62,1,1,0.0747
531,0,sface,0.15,0,-9.21,1,1,0.15029
532,0,sface,0.15,0,16.99,1,1,0.1667
533,0,sface,0.15,0,58.88,1,1,0.04016
534,0,sface,0.15,0,26.14,1,1,-0.13272
535,0,sface,0.15,0,8.27,1,1,-0.1558
536,0,sface,0.15,0,6.93,1,1,-0.00456
537,0,sface,0.15,0,46.23,1,1,0.03318
538,0,sface,0.15,0,6.15,1,1,0.01404
539,0,sface,0.15,0,26.14,1,1,-0.15193
540,0,sface,0.15,0,17.09,1,1,0.20957
541,0,sface,0.15,0,27.22,1,1,0.02075
542,0,sface,0.15,0,26.04,1,1,0.12189
543,0,sface,0.15,0,24.53,1,1,0.10659
544,0,sface,0.15,0,31.27,1,1,0.02732
545,0,sface,0.15,0,6.82,1,1,0.05899
546,0,sface,0.15,0,6.65,1,1,0.19384
547,0,sface,0.15,0,44.35,1,1,0.04921
548,0,sface,0.15,0,4.5,1,1,0.08812
549,0,sface,0.15,0,27.58,1,1,0.06614
550,0,sface,0.15,0,21.4,1,1,0.24656
551,0,sface,0.15,0,21.63,1,1,-0.01065
552,0,sface,0.15,0,23.26,1,1,-0.02695
553,0,sface,0.15,0,17.99,1,1,0.22574
554,0,sface,0.15,0,12.49,1,1,0.04822
555,0,sface,0.15,0,5.76,1,1,0.05739
556,0,sface,0.15,0,26.06,1,1,0.14633
557,0,sface,0.15,0,41.94,1,1,0.06813
558,0,sface,0.15,0,14.29,1,1,-0.01708
559,0,sface,0.15,0,37.89,1,1,0.23321
560,0,sface,0.15,0,37.74,1,1,0.13604
561,0,sface,0.15,0,50.0,1,1,0.18941
562,0,sface,0.15,0,31.39,1,1,0.05695
563,0,sface,0.15,0,1.46,1,1,-0.05526
564,0,sface,0.15,0,27.36,1,1,0.1089
565,0,sface,0.15,0,-11.29,1,1,-0.06216
566,0,sface,0.15,0,22.85,1,1,0.15799
567,0,sface,0.15,0,48.49,1,1,0.15098
568,0,sface,0.15,0,28.81,1,1,0.23105
569,0,sface,0.15,0,28.51,1,1,-0.07596
570,0,sface,0.15,0,62.48,1,1,0.22145
571,0,sface,0.15,0,44.74,1,1,0.02792
572,0,sface,0.15,0,25.24,1,1,0.15465
573,0,sface,0.15,0,15.49,1,1,0.31243
574,0,sface,0.15,0,22.99,1,1,0.04913
575,0,sface,0.15,0,33.33,1,1,0.19364
576,0,sface,0.15,0,38.23,1,1,0.07474
577,0,sface,0.15,0,22.36,1,1,0.10982
578,0,sface,0.15,0,10.93,1,1,0.13747
579,0,sface,0.15,0,3.05,1,1,0.08172
580,0,sface,0.15,0,31.34,1,1,-0.04049
581,0,sface,0.15,0,4.77,1,1,0.03063
582,0,sface,0.15,0,27.94,1,1,0.01784
583,0,sface,0.15,0,22.91,1,1,0.08161
584,0,sface,0.15,0,-12.76,1,1,0.20736
585,0,sface,0.15,0,43.16,1,1,0.12491
586,0,sface,0.15,0,-14.26,1,1,0.08011
587,0,sface,0.15,0,20.2,1,1,0.06584
588,0,sface,0.15,0,38.67,1,1,-0.00938
589,0,sface,0.15,0,22.25,1,1,-0.01053
590,0,sface,0.15,0,18.25,1,1,-0.03858
591,0,sface,0.15,0,27.41,1,1,0.04239
592,0,sface,0.15,0,24.39,1,1,0.06861
593,0,sface,0.15,0,22.56,1,1,0.1628
594,0,sface,0.15,0,17.56,1,1,-0.12698
595,0,sface,0.15,0,38.03,1,1,-0.00955
596,0,sface,0.15,0,3.96,1,1,0.22368
597,0,sface,0.15,0,48.6,1,1,-0.12481
598,0,sface,0.15,0,10.62,1,1,-0.00284
599,0,sface,0.15,0,3.37,1,1,0.20995
600,1,sface,0.15,1,31.11,1,1,0.71143
601,1,sface,0.15,1,28.38,1,1,0.72237
602,1,sface,0.15,1,24.4,1,1,0.75751
603,1,sface,0.15,1,30.04,1,1,0.80498
604,1,sface,0.15,1,26.12,1,1,0.67403
605,1,sface,0.15,1,29.77,1,1,0.52879
606,1,sface,0.15,1,29.78,1,1,-0.03094
607,1,sface,0.15,1,40.19,1,1,-0.10285
608,1,sface,0.15,1,17.59,1,1,0.61363
609,1,sface,0.15,1,12.56,1,1,0.75681
610,1,sface,0.15,1,-33.91,1,1,0.64614
611,1,sface,0.15,1,-36.49,1,1,0.74574
612,1,sface,0.15,1,-0.48,1,1,0.80941
613,1,sface,0.15,1,-26.76,1,1,0.77406
614,1,sface,0.15,1,13.74,1,1,0.73044
615,1,sface,0.15,1,12.64,1,1,0.69507
616,1,sface,0.15,1,-9.02,1,1,0.60265
617,1,sface,0.15,1,5.33,1,1,0.55204
618,1,sface,0.15,1,25.18,1,1,0.63906
619,1,sface,0.15,1,9.73,1,1,0.63529
620,1,sface,0.15,1,-12.5,1,1,0.49524
621,1,sface,0.15,1,21.41,1,1,0.57959
622,1,sface,0.15,1,8.5,1,1,0.603
623,1,sface,0.15,1,21.12,1,1,0.54462
624,1,sface,0.15,1,-0.12,1,1,0.73781
625,1,sface,0.15,1,20.33,1,1,0.50546
626,1,sface,0.15,1,0.93,1,1,0.56343
627,1,sface,0.15,1,37.11,1,1,0.55149
628,1,sface,0.15,1,13.56,1,1,0.636
629,1,sface,0.15,1,-0.88,1,1,0.42408
630,1,sface,0.15,1,28.53,1,1,0.57856
631,1,sface,0.15,1,28.37,1,1,0.5594
632,1,sface,0.15,1,15.66,1,1,0.75894
633,1,sface,0.15,1,15.11,1,1,0.52561
634,1,sface,0.15,1,13.06,1,1,0.69315
635,1,sface,0.15,1,38.55,1,1,0.59679
636,1,sface,0.15,1,58.36,1,1,0.61926
637,1,sface,0.15,1,-1.74,1,1,0.61983
638,1,sface,0.15,1,5.56,1,1,0.73668
639,1,sface,0.15,1,23.75,1,1,0.74836
640,1,sface,0.15,1,23.17,1,1,0.55849
641,1,sface,0.15,1,17.86,1,1,0.65973
642,1,sface,0.15,1,21.28,1,1,0.82008
643,1,sface,0.15,1,16.61,1,1,0.66146
644,1,sface,0.15,1,24.75,1,1,0.78675
645,1,sface,0.15,1,24.35,1,1,0.73577
646,1,sface,0.15,1,17.31,1,1,0.61898
647,1,sface,0.15,1,25.16,1,1,0.81697
648,1,sface,0.15,1,42.42,1,1,0.75716
649,1,sface,0.15,1,29.51,1,1,0.47219
650,1,sface,0.15,1,6.01,1,1,0.54174
651,1,sface,0.15,1,29.89,1,1,0.57156
652,1,sface,0.15,1,18.82,1,1,0.55697
653,1,sface,0.15,1,-30.46,1,1,0.6273
654,1,sface,0.15,1,-17.5,1,1,0.73079
655,1,sface,0.15,1,32.81,1,1,0.4106
656,1,sface,0.15,1,25.88,1,1,0.73647
657,1,sface,0.15,1,10.75,1,1,0.09832
658,1,sface,0.15,1,-16.01,1,1,0.70764
659,1,sface,0.15,1,25.87,1,1,0.57654
660,1,sface,0.15,1,27.5,1,1,0.54177
661,1,sface,0.15,1,37.27,1,1,0.64642
662,1,sface,0.15,1,10.85,1,1,0.69038
663,1,sface,0.15,1,33.91,1,1,0.67896
664,1,sface,0.15,1,49.55,1,1,0.58526
665,1,sface,0.15,1,19.78,1,1,-0.08323
666,1,sface,0.15,1,22.42,1,1,0.5501
667,1,sface,0.15,1,23.07,1,1,0.61734
668,1,sface,0.15,1,39.56,1,1,0.65094
669,1,sface,0.15,1,9.26,1,1,0.55181
670,1,sface,0.15,1,36.75,1,1,0.64362
671,1,sface,0.15,1,28.7,1,1,0.57874
672,1,sface,0.15,1,22.2,1,1,0.58558
673,1,sface,0.15,1,21.14,1,1,0.5671
674,1,sface,0.15,1,37.69,1,1,0.55093
675,1,sface,0.15,1,-24.6,1,1,0.66782
676,1,sface,0.15,1,-20.65,1,1,0.57896
677,1,sface,0.15,1,13.7,1,1,0.61002
678,1,sface,0.15,1,-8.91,1,1,0.74621
679,1,sface,0.15,1,35.72,1,1,0.7081
680,1,sface,0.15,1,38.71,1,1,0.67879
681,1,sface,0.15,1,28.8,1,1,0.70009
682,1,sface,0.15,1,43.35,1,1,0.63842
683,1,sface,0.15,1,30.06,1,1,0.72858
684,1,sface,0.15,1,31.5,1,1,0.61056
685,1,sface,0.15,1,18.85,1,1,0.60667
686,1,sface,0.15,1,50.57,1,1,0.62796
687,1,sface,0.15,1,46.14,1,1,0.71227
688,1,sface,0.15,1,-9.86,1,1,0.87759
689,1,sface,0.15,1,35.37,1,1,0.70711
690,1,sface,0.15,1,22.66,1,1,0.71619
691,1,sface,0.15,1,19.5,1,1,0.67971
692,1,sface,0.15,1,70.56,1,1,0.71803
693,1,sface,0.15,1,-0.9,1,1,0.74026
694,1,sface,0.15,1,8.65,1,1,0.70022
695,1,sface,0.15,1,34.53,1,1,0.63804
696,1,sface,0.15,1,14.76,1,1,0.81246
697,1,sface,0.15,1,27.45,1,1,0.67267
698,1,sface,0.15,1,7.55,1,1,0.60031
699,1,sface,0.15,1,39.93,1,1,0.62729
700,1,sface,0.15,1,21.84,1,1,0.72478
701,1,sface,0.15,1,7.92,1,1,0.7738
702,1,sface,0.15,1,10.54,1,1,0.89821
703,1,sface,0.15,1,22.1,1,1,0.78505
704,1,sface,0.15,1,20.74,1,1,0.73329
705,1,sface,0.15,1,20.06,1,1,0.52807
706,1,sface,0.15,1,29.0,1,1,0.67222
707,1,sface,0.15,1,55.15,1,1,0.75118
708,1,sface,0.15,1,37.21,1,1,0.76011
709,1,sface,0.15,1,8.63,1,1,0.46714
710,1,sface,0.15,1,-2.18,1,1,0.55331
711,1,sface,0.15,1,14.13,1,1,0.76572
712,1,sface,0.15,1,8.35,1,0,
713,1,sface,0.15,1,37.93,1,0,
714,1,sface,0.15,1,38.22,1,1,0.66136
715,1,sface,0.15,1,42.71,1,1,0.53238
716,1,sface,0.15,1,35.85,1,1,0.72455
717,1,sface,0.15,1,25.05,1,1,0.70368
718,1,sface,0.15,1,26.28,1,1,0.56875
719,1,sface,0.15,1,-4.51,1,1,0.53296
720,1,sface,0.15,1,27.48,1,1,0.85399
721,1,sface,0.15,1,31.47,1,1,0.74535
722,1,sface,0.15,1,24.35,1,1,0.69916
723,1,sface,0.15,1,40.86,1,1,0.57046
724,1,sface,0.15,1,49.18,1,1,0.66629
725,1,sface,0.15,1,35.09,1,1,0.66412
726,1,sface,0.15,1,40.0,1,1,0.64367
727,1,sface,0.15,1,25.28,1,1,0.63293
728,1,sface,0.15,1,40.19,1,1,0.59651
729,1,sface,0.15,1,21.14,1,1,0.53158
730,1,sface,0.15,1,19.82,1,1,0.75781
731,1,sface,0.15,1,40.16,1,1,0.60703
732,1,sface,0.15,1,45.17,1,1,0.61976
733,1,sface,0.15,1,3.22,1,1,0.58042
734,1,sface,0.15,1,45.06,1,1,0.72115
735,1,sface,0.15,1,34.93,1,1,0.72196
736,1,sface,0.15,1,34.04,1,1,0.4882
737,1,sface,0.15,1,31.02,1,1,0.75272
738,1,sface,0.15,1,23.47,1,1,0.72271
739,1,sface,0.15,1,56.2,1,1,0.61817
740,1,sface,0.15,1,21.12,1,1,0.54161
741,1,sface,0.15,1,30.22,1,1,0.77676
742,1,sface,0.15,1,24.64,1,1,0.74706
743,1,sface,0.15,1,14.4,1,1,0.61619
744,1,sface,0.15,1,11.27,1,1,0.51517
745,1,sface,0.15,1,22.86,1,1,0.56649
746,1,sface,0.15,1,-12.91,1,1,0.50952
747,1,sface,0.15,1,-2.66,1,1,0.43929
748,1,sface,0.15,1,-9.45,1,1,0.6668
749,1,sface,0.15,1,-2.56,1,1,0.43944
750,1,sface,0.15,1,9.97,1,1,0.45688
751,1,sface,0.15,1,2.15,1,1,0.4676
752,1,sface,0.15,1,27.96,1,1,0.75914
753,1,sface,0.15,1,43.04,1,1,0.77377
754,1,sface,0.15,1,62.46,1,1,0.68954
755,1,sface,0.15,1,46.41,1,1,0.77357
756,1,sface,0.15,1,50.52,1,1,0.68444
757,1,sface,0.15,1,52.72,1,1,0.61083
758,1,sface,0.15,1,16.69,1,1,0.81352
759,1,sface,0.15,1,12.37,1,1,0.7126
760,1,sface,0.15,1,15.07,1,1,0.73996
761,1,sface,0.15,1,12.87,1,1,0.6646
762,1,sface,0.15,1,17.29,1,1,0.72215
763,1,sface,0.15,1,32.23,1,1,0.64867
764,1,sface,0.15,1,26.11,1,1,0.47396
765,1,sface,0.15,1,1.56,1,1,0.51694
766,1,sface,0.15,1,43.12,1,1,0.74908
767,1,sface,0.15,1,1.02,1,1,0.6788
768,1,sface,0.15,1,-9.28,1,1,0.74134
769,1,sface,0.15,1,4.7,1,1,0.65405
770,1,sface,0.15,1,-14.95,1,1,0.69332
771,1,sface,0.15,1,18.7,1,1,0.78702
772,1,sface,0.15,1,47.98,1,1,0.68323
773,1,sface,0.15,1,9.61,1,1,0.46628
774,1,sface,0.15,1,16.39,1,1,0.43456
775,1,sface,0.15,1,58.26,1,1,0.84192
776,1,sface,0.15,1,12.93,1,1,0.83302
777,1,sface,0.15,1,11.4,1,1,0.45491
778,1,sface,0.15,1,30.73,1,1,0.38106
779,1,sface,0.15,1,27.3,1,1,0.78361
780,1,sface,0.15,1,28.01,1,1,0.60932
781,1,sface,0.15,1,41.18,1,1,0.59977
782,1,sface,0.15,1,28.6,1,1,0.73769
783,1,sface,0.15,1,38.05,1,1,0.80429
784,1,sface,0.15,1,1.72,1,1,0.58905
785,1,sface,0.15,1,-9.65,1,1,0.61809
786,1,sface,0.15,1,17.46,1,1,0.60087
787,1,sface,0.15,1,27.64,1,1,0.4578
788,1,sface,0.15,1,30.75,1,1,0.60636
789,1,sface,0.15,1,22.62,1,1,0.65182
790,1,sface,0.15,1,29.18,1,1,0.81128
791,1,sface,0.15,1,8.17,1,1,0.71756
792,1,sface,0.15,1,-0.07,1,1,0.63655
793,1,sface,0.15,1,64.71,1,1,0.02387
794,1,sface,0.15,1,-18.01,1,1,0.69024
795,1,sface,0.15,1,-44.06,1,1,0.65293
796,1,sface,0.15,1,-9.87,1,1,0.74038
797,1,sface,0.15,1,20.11,1,1,0.76869
798,1,sface,0.15,1,39.94,1,1,0.75119
799,1,sface,0.15,1,41.2,1,1,0.73092
800,1,sface,0.15,1,38.22,1,1,0.74934
801,1,sface,0.15,1,32.07,1,1,0.61481
802,1,sface,0.15,1,37.92,1,1,0.14248
803,1,sface,0.15,1,24.74,1,1,0.10471
804,1,sface,0.15,1,29.11,1,1,0.72044
805,1,sface,0.15,1,4.0,1,1,0.53181
806,1,sface,0.15,1,4.25,1,1,0.57315
807,1,sface,0.15,1,-36.14,1,1,0.63762
808,1,sface,0.15,1,28.77,1,1,0.75883
809,1,sface,0.15,1,7.26,1,1,0.65832
810,1,sface,0.15,1,15.71,1,1,0.70127
811,1,sface,0.15,1,-18.86,1,1,0.7481
812,1,sface,0.15,1,32.24,1,1,0.64079
813,1,sface,0.15,1,14.64,1,1,0.64484
814,1,sface,0.15,1,16.22,1,1,0.46236
815,1,sface,0.15,1,19.63,1,1,0.4799
816,1,sface,0.15,1,15.05,1,1,0.83444
817,1,sface,0.15,1,12.25,1,1,0.56736
818,1,sface,0.15,1,62.2,1,1,0.69819
819,1,sface,0.15,1,42.02,1,1,0.72681
820,1,sface,0.15,1,39.67,1,1,0.59426
821,1,sface,0.15,1,41.41,1,1,0.6093
822,1,sface,0.15,1,42.11,1,1,0.70443
823,1,sface,0.15,1,33.02,1,1,0.77688
824,1,sface,0.15,1,32.86,1,1,0.78126
825,1,sface,0.15,1,13.53,1,1,0.7509
826,1,sface,0.15,1,20.48,1,1,0.5218
827,1,sface,0.15,1,17.34,1,1,0.50857
828,1,sface,0.15,1,24.01,1,1,0.68621
829,1,sface,0.15,1,31.45,1,1,-0.04262
830,1,sface,0.15,1,7.8,1,1,0.72284
831,1,sface,0.15,1,7.1,1,0,
832,1,sface,0.15,1,13.53,1,1,0.69249
833,1,sface,0.15,1,7.63,1,1,0.7846
834,1,sface,0.15,1,43.21,1,1,0.78378
835,1,sface,0.15,1,33.7,1,1,0.65417
836,1,sface,0.15,1,16.7,1,1,0.63489
837,1,sface,0.15,1,40.97,1,1,0.70979
838,1,sface,0.15,1,44.63,1,1,0.5259
839,1,sface,0.15,1,35.0,1,1,0.51689
840,1,sface,0.15,1,21.91,1,1,0.56992
841,1,sface,0.15,1,3.41,1,1,0.45662
842,1,sface,0.15,1,13.48,1,1,0.66749
843,1,sface,0.15,1,30.51,1,1,0.59321
844,1,sface,0.15,1,8.83,1,1,0.41236
845,1,sface,0.15,1,0.87,1,1,0.81321
846,1,sface,0.15,1,24.86,1,1,0.51983
847,1,sface,0.15,1,27.7,1,1,0.69382
848,1,sface,0.15,1,-6.72,1,1,0.66008
849,1,sface,0.15,1,25.88,1,1,0.71705
